TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Hour,DayOfWeek,TimeSincePrevTxn_Hours,AccountTxnFrequency,AmountToBalanceRatio,UniqueDevicesPerAccount,UniqueLocationsPerAccount,IsFraud,FraudLabel,RiskSegment
TX001830,AC00020,91.77,2023-03-15 17:39:00,Debit,Omaha,D000504,93.160.83.196,M042,Branch,51,Doctor,174,1,9240.73,2024-11-04 08:07:00,17,Wednesday,14390.466666666667,9,0.00992995900118268,9,8,0,Legitimate,Low Risk
TX000404,AC00020,353.82,2023-04-10 17:57:00,Debit,Milwaukee,D000043,72.128.135.172,M035,ATM,42,Doctor,143,1,705.75,2024-11-04 08:06:00,17,Monday,13766.15,9,0.50062964273081,9,8,0,Legitimate,Medium Risk
TX002028,AC00020,28.52,2023-06-02 16:54:00,Debit,Detroit,D000700,40.10.25.102,M021,ATM,20,Student,163,1,662.51,2024-11-04 08:08:00,16,Friday,12495.233333333334,9,0.04298352700034664,9,8,0,Legitimate,Low Risk
TX000206,AC00020,288.04,2023-08-24 16:47:00,Debit,Denver,D000582,205.69.66.135,M092,ATM,68,Retired,63,1,1748.02,2024-11-04 08:10:00,16,Thursday,10503.383333333333,9,0.16468651015997532,9,8,0,Legitimate,Medium Risk
TX001259,AC00020,603.23,2023-08-24 17:34:00,Debit,Detroit,D000238,38.210.156.148,M017,Branch,28,Student,48,1,117.98,2024-11-04 08:08:00,17,Thursday,10502.566666666668,9,5.070011766683476,9,8,0,Legitimate,Medium Risk
TX001715,AC00020,589.64,2023-09-21 16:05:00,Debit,Charlotte,D000443,187.52.200.18,M050,Online,62,Retired,210,1,2039.4,2024-11-04 08:11:00,16,Thursday,9832.1,9,0.28898255244069787,9,8,0,Legitimate,Medium Risk
TX002170,AC00020,592.24,2023-10-16 16:49:00,Debit,Tucson,D000201,159.37.30.154,M034,ATM,52,Doctor,140,1,9817.05,2024-11-04 08:07:00,16,Monday,9231.3,9,0.06032155061341102,9,8,0,Legitimate,Low Risk
TX001139,AC00020,881.1,2023-11-13 16:46:00,Debit,Phoenix,D000309,87.50.72.69,M093,Branch,28,Student,16,1,9951.68,2024-11-04 08:08:00,16,Monday,8559.366666666667,9,0.08852891884396967,9,8,0,Legitimate,Low Risk
TX001821,AC00021,263.59,2023-01-23 16:03:00,Debit,Dallas,D000333,150.25.200.56,M052,Branch,71,Retired,16,1,6996.35,2024-11-04 08:12:00,16,Monday,15616.15,8,0.03766997506198775,8,8,0,Legitimate,Low Risk
TX002112,AC00021,762.74,2023-05-02 17:24:00,Debit,Los Angeles,D000196,8.136.178.116,M053,ATM,64,Doctor,244,1,207.1,2024-11-04 08:06:00,17,Tuesday,13238.7,8,3.665257087938491,8,8,0,Legitimate,Medium Risk
TX002126,AC00021,416.55,2023-05-05 17:31:00,Debit,Oklahoma City,D000430,188.205.152.176,M038,Online,33,Engineer,73,1,922.96,2024-11-04 08:07:00,17,Friday,13166.6,8,0.4508312048140612,8,8,0,Legitimate,Medium Risk
TX000382,AC00021,180.24,2023-07-03 17:03:00,Debit,Phoenix,D000106,169.67.220.37,M098,Branch,58,Engineer,144,1,8431.23,2024-11-04 08:09:00,17,Monday,11751.1,8,0.021375128524720035,8,8,0,Legitimate,Low Risk
TX001998,AC00021,1142.83,2023-07-14 17:44:00,Credit,Omaha,D000493,219.98.242.240,M028,Branch,61,Retired,48,1,2467.39,2024-11-04 08:11:00,17,Friday,11486.45,8,0.4629859949197655,8,8,1,Fraud,High Risk (Flagged)
TX000459,AC00021,275.92,2023-09-18 18:47:00,Credit,Nashville,D000315,112.196.12.19,M042,Branch,62,Retired,107,1,1777.38,2024-11-04 08:07:00,18,Monday,9901.333333333334,8,0.15515244211023516,8,8,0,Legitimate,Medium Risk
TX001776,AC00021,486.61,2023-11-28 16:17:00,Credit,Sacramento,D000334,152.140.239.181,M047,ATM,48,Engineer,130,1,2006.69,2024-11-04 08:06:00,16,Tuesday,8199.816666666668,8,0.24237307552460788,8,8,0,Legitimate,Medium Risk
TX002149,AC00021,734.86,2023-12-08 16:36:00,Credit,Boston,D000198,134.140.85.231,M075,Branch,48,Engineer,290,1,6242.03,2024-11-04 08:08:00,16,Friday,7959.533333333334,8,0.11770886893063144,8,8,0,Legitimate,Low Risk
TX000078,AC00022,91.53,2023-03-13 16:32:00,Debit,Milwaukee,D000363,94.37.250.128,M095,Branch,44,Doctor,69,1,14676.05,2024-11-04 08:11:00,16,Monday,14439.65,4,0.006236266824736579,4,4,0,Legitimate,Low Risk
TX001771,AC00022,1.82,2023-04-13 17:35:00,Debit,San Francisco,D000652,146.250.144.172,M009,Online,80,Retired,60,1,5571.39,2024-11-04 08:09:00,17,Thursday,13694.566666666668,4,0.0003266103054524181,4,4,0,Legitimate,Low Risk
TX000584,AC00022,514.33,2023-06-02 16:27:00,Debit,Philadelphia,D000478,218.54.207.160,M017,Branch,25,Student,160,1,1592.94,2024-11-04 08:12:00,16,Friday,12495.75,4,0.3226783944188614,4,4,0,Legitimate,Medium Risk
TX001053,AC00022,168.0,2023-08-24 16:01:00,Credit,Tucson,D000669,72.128.135.172,M053,Branch,32,Engineer,11,1,3498.58,2024-11-04 08:12:00,16,Thursday,10504.183333333332,4,0.048005760691282956,4,4,0,Legitimate,Low Risk
TX001358,AC00023,422.9,2023-02-27 16:15:00,Debit,Tucson,D000237,180.224.54.115,M027,ATM,40,Engineer,111,1,7616.43,2024-11-04 08:10:00,16,Monday,14775.916666666666,6,0.055517412040543855,6,5,0,Legitimate,Low Risk
TX000670,AC00023,126.22,2023-05-04 16:25:00,Debit,Atlanta,D000094,9.230.41.239,M081,ATM,46,Engineer,77,4,6133.41,2024-11-04 08:07:00,16,Thursday,13191.7,6,0.020575735889841077,6,5,0,Legitimate,Medium Risk
TX001959,AC00023,59.73,2023-05-22 16:38:00,Debit,Fresno,D000681,186.57.149.225,M019,ATM,27,Student,56,1,800.93,2024-11-04 08:10:00,16,Monday,12759.533333333333,6,0.07448281022034342,6,5,0,Legitimate,Low Risk
TX001719,AC00023,191.89,2023-06-27 16:37:00,Debit,San Antonio,D000004,42.3.3.101,M041,Branch,25,Student,14,1,399.57,2024-11-04 08:09:00,16,Tuesday,11895.533333333333,6,0.4790423646304017,6,5,0,Legitimate,Medium Risk
TX000271,AC00023,196.08,2023-08-25 16:52:00,Debit,San Francisco,D000623,198.73.211.114,M088,Online,61,Retired,98,1,4233.82,2024-11-04 08:06:00,16,Friday,10479.233333333334,6,0.04630184990153065,6,5,0,Legitimate,Low Risk
TX000617,AC00023,254.92,2023-09-18 16:04:00,Credit,San Antonio,D000088,198.24.183.157,M064,ATM,28,Engineer,169,1,2791.12,2024-11-04 08:07:00,16,Monday,9904.05,6,0.09129980086815753,6,5,0,Legitimate,Low Risk
TX001471,AC00024,820.46,2023-04-03 16:22:00,Credit,Fort Worth,D000185,89.21.156.229,M041,Online,53,Engineer,243,1,5621.86,2024-11-04 08:10:00,16,Monday,13935.8,5,0.14591506813258734,5,5,0,Legitimate,Low Risk
TX001041,AC00024,84.89,2023-05-22 17:27:00,Debit,San Jose,D000618,201.113.165.203,M018,ATM,37,Engineer,70,1,4735.61,2024-11-04 08:12:00,17,Monday,12758.75,5,0.017922100405142076,5,5,0,Legitimate,Low Risk
TX001308,AC00024,28.78,2023-08-07 16:08:00,Credit,Tucson,D000041,186.135.2.148,M096,Online,40,Doctor,51,1,680.55,2024-11-04 08:11:00,16,Monday,10912.05,5,0.042227276061917694,5,5,0,Legitimate,Low Risk
TX002214,AC00024,423.53,2023-08-10 17:08:00,Credit,Kansas City,D000239,32.71.250.58,M025,Branch,50,Doctor,81,1,5453.4,2024-11-04 08:07:00,17,Thursday,10838.983333333334,5,0.07764923731299501,5,5,0,Legitimate,Low Risk
TX001387,AC00024,69.28,2023-10-30 16:36:00,Debit,Los Angeles,D000379,184.4.253.143,M070,Online,25,Student,129,1,708.74,2024-11-04 08:11:00,16,Monday,8895.583333333334,5,0.09761321047144024,5,5,0,Legitimate,Low Risk
TX001807,AC00025,350.11,2023-03-13 17:10:00,Credit,Raleigh,D000510,24.181.236.233,M050,Online,74,Retired,178,1,4639.04,2024-11-04 08:08:00,17,Monday,14438.966666666667,2,0.07545409091300938,2,2,0,Legitimate,Low Risk
TX001064,AC00025,65.26,2023-12-08 17:05:00,Debit,Sacramento,D000489,77.208.193.198,M026,Branch,26,Student,72,1,7380.63,2024-11-04 08:10:00,17,Friday,7959.083333333333,2,0.008840865770839233,2,2,0,Legitimate,Low Risk
TX000283,AC00026,329.69,2023-01-09 16:54:00,Credit,San Antonio,D000278,146.69.70.214,M088,Online,26,Student,66,1,1671.66,2024-11-04 08:09:00,16,Monday,15951.25,6,0.1971052096660409,6,5,0,Legitimate,Medium Risk
TX000638,AC00026,90.88,2023-02-20 16:48:00,Debit,Albuquerque,D000449,196.244.194.198,M071,Branch,18,Student,176,1,3908.47,2024-11-04 08:07:00,16,Monday,14943.316666666668,6,0.023246117760207904,6,5,0,Legitimate,Low Risk
TX000698,AC00026,278.27,2023-04-10 16:47:00,Debit,Tucson,D000141,87.234.36.48,M027,Branch,29,Doctor,123,1,6684.34,2024-11-04 08:09:00,16,Monday,13767.366666666667,6,0.04162391142410109,6,5,0,Legitimate,Low Risk
TX000240,AC00026,66.5,2023-05-04 16:44:00,Credit,Louisville,D000419,13.88.251.53,M098,Online,32,Engineer,144,1,6820.23,2024-11-04 08:08:00,16,Thursday,13191.4,6,0.009748974891625118,6,5,0,Legitimate,Low Risk
TX001513,AC00026,147.46,2023-10-12 16:58:00,Credit,Albuquerque,D000380,78.69.172.205,M071,Online,65,Doctor,205,1,7458.03,2024-11-04 08:11:00,16,Thursday,9327.216666666667,6,0.01976932657463504,6,5,0,Legitimate,Low Risk
TX001927,AC00026,39.31,2023-10-30 17:24:00,Debit,Portland,D000394,203.197.235.35,M053,Online,25,Student,178,1,1236.38,2024-11-04 08:06:00,17,Monday,8894.7,6,0.03176873717047309,6,5,0,Legitimate,Low Risk
TX000791,AC00027,262.06,2023-09-11 16:09:00,Debit,Oklahoma City,D000408,44.73.3.217,M029,Branch,63,Doctor,118,1,13587.52,2024-11-04 08:10:00,16,Monday,10072.016666666666,3,0.019285396790820485,3,3,0,Legitimate,Low Risk
TX002377,AC00027,277.02,2023-11-13 16:16:00,Credit,Denver,D000561,65.149.11.248,M042,ATM,46,Doctor,227,1,8586.38,2024-11-04 08:09:00,16,Monday,8559.883333333333,3,0.03225896606415461,3,3,0,Legitimate,Low Risk
TX001258,AC00027,18.46,2023-11-20 16:29:00,Debit,Charlotte,D000133,166.41.54.117,M032,Branch,68,Retired,213,1,6381.6,2024-11-04 08:10:00,16,Monday,8391.683333333332,3,0.0028922382728041865,3,3,0,Legitimate,Low Risk
TX001438,AC00028,107.48,2023-02-07 17:38:00,Debit,Los Angeles,D000624,120.32.147.210,M058,Branch,20,Student,103,1,1379.39,2024-11-04 08:12:00,17,Tuesday,15254.566666666668,3,0.07786205347764037,3,3,0,Legitimate,Low Risk
TX001580,AC00028,398.36,2023-06-27 16:52:00,Debit,Columbus,D000022,80.58.55.129,M006,ATM,22,Student,56,1,1863.7,2024-11-04 08:09:00,16,Tuesday,11895.283333333333,3,0.21363221965999893,3,3,0,Legitimate,Medium Risk
TX002415,AC00028,1664.33,2023-09-25 17:11:00,Debit,San Antonio,D000072,116.106.207.139,M064,Branch,18,Student,65,1,1588.31,2024-11-04 08:07:00,17,Monday,9734.933333333332,3,1.0472028742032706,3,3,1,Fraud,High Risk (Flagged)
TX001220,AC00029,129.48,2023-02-06 16:30:00,Debit,Seattle,D000315,106.244.1.47,M001,ATM,31,Engineer,179,1,7581.7,2024-11-04 08:10:00,16,Monday,15279.666666666666,6,0.017075711817690267,6,6,0,Legitimate,Low Risk
TX000350,AC00029,11.18,2023-02-27 16:39:00,Debit,Miami,D000609,176.96.83.253,M035,ATM,53,Engineer,144,1,7467.3,2024-11-04 08:10:00,16,Monday,14775.516666666666,6,0.0014969939611424285,6,6,0,Legitimate,Low Risk
TX001860,AC00029,116.97,2023-07-12 16:52:00,Debit,Oklahoma City,D000054,23.92.205.75,M041,ATM,18,Student,299,1,729.7,2024-11-04 08:08:00,16,Wednesday,11535.266666666666,6,0.1600793759408786,6,6,0,Legitimate,Medium Risk
TX000411,AC00029,390.35,2023-09-26 18:36:00,Credit,Omaha,D000274,101.223.82.253,M019,ATM,64,Doctor,61,1,7095.88,2024-11-04 08:10:00,18,Tuesday,9709.566666666668,6,0.05500304359098646,6,6,0,Legitimate,Low Risk
TX000772,AC00029,101.19,2023-11-29 18:38:00,Credit,Denver,D000524,80.155.14.197,M033,Online,64,Doctor,75,1,14389.45,2024-11-04 08:09:00,18,Wednesday,8173.516666666666,6,0.007031746748711818,6,6,0,Legitimate,Low Risk
TX002087,AC00029,1192.95,2023-12-04 18:30:00,Debit,Las Vegas,D000227,71.93.189.160,M068,Branch,23,Student,73,1,325.15,2024-11-04 08:08:00,18,Monday,8053.633333333333,6,3.6576728499156834,6,6,1,Fraud,High Risk (Flagged)
TX001347,AC00030,520.86,2023-03-20 16:29:00,Credit,Sacramento,D000309,179.132.235.182,M017,Online,51,Engineer,66,1,9200.74,2024-11-04 08:08:00,16,Monday,14271.65,9,0.056604511755385396,9,9,0,Legitimate,Low Risk
TX001474,AC00030,384.41,2023-04-17 16:53:00,Debit,Jacksonville,D000289,168.55.199.214,M093,ATM,60,Engineer,65,1,7831.56,2024-11-04 08:10:00,16,Monday,13599.283333333333,9,0.04907846221414199,9,9,0,Legitimate,Low Risk
TX001920,AC00030,76.89,2023-05-10 17:49:00,Debit,Chicago,D000671,199.103.32.145,M011,ATM,55,Doctor,132,1,7374.26,2024-11-04 08:10:00,17,Wednesday,13046.35,9,0.010425395172509172,9,9,0,Legitimate,Low Risk
TX002498,AC00030,348.17,2023-05-10 17:56:00,Debit,El Paso,D000269,82.51.236.134,M072,ATM,21,Student,181,1,1887.84,2024-11-04 08:11:00,17,Wednesday,13046.25,9,0.18433006501344743,9,9,0,Legitimate,Medium Risk
TX001785,AC00030,251.4,2023-07-05 16:52:00,Debit,Tucson,D000502,189.20.224.220,M023,ATM,57,Retired,178,1,2561.67,2024-11-04 08:11:00,16,Wednesday,11703.316666666668,9,0.09810080892194468,9,9,0,Legitimate,Low Risk
TX000702,AC00030,211.1,2023-09-14 16:58:00,Debit,Miami,D000653,19.228.76.177,M070,Branch,57,Retired,136,1,7059.77,2024-11-04 08:07:00,16,Thursday,9999.15,9,0.02989758907314641,9,9,0,Legitimate,Low Risk
TX000781,AC00030,456.93,2023-09-26 16:18:00,Credit,Virginia Beach,D000587,214.67.148.245,M006,Branch,28,Engineer,193,1,7284.76,2024-11-04 08:09:00,16,Tuesday,9711.85,9,0.06271548884399157,9,9,0,Legitimate,Low Risk
TX001616,AC00030,363.84,2023-10-19 17:41:00,Debit,Columbus,D000069,26.240.219.199,M048,Online,73,Retired,118,3,5415.64,2024-11-04 08:09:00,17,Thursday,9158.466666666667,9,0.06717079222543863,9,9,0,Legitimate,Medium Risk
TX000560,AC00030,356.1,2023-10-25 16:13:00,Credit,Fort Worth,D000441,167.164.55.0,M043,Branch,26,Student,187,1,868.35,2024-11-04 08:11:00,16,Wednesday,9015.966666666667,9,0.4096163800540634,9,9,0,Legitimate,Medium Risk
TX002368,AC00032,239.85,2023-01-26 16:17:00,Debit,Tucson,D000001,121.67.144.20,M047,ATM,70,Retired,50,1,1477.63,2024-11-04 08:07:00,16,Thursday,15543.833333333334,9,0.1622109655559538,9,8,0,Legitimate,Medium Risk
TX001137,AC00032,341.67,2023-03-06 16:45:00,Debit,Omaha,D000160,140.94.123.72,M037,Branch,53,Retired,96,5,1442.29,2024-11-04 08:09:00,16,Monday,14607.4,9,0.23672997110767763,9,8,0,Legitimate,Medium Risk
TX002044,AC00032,248.76,2023-03-20 18:51:00,Debit,Portland,D000390,149.46.124.220,M070,Branch,21,Student,117,1,6178.77,2024-11-04 08:09:00,18,Monday,14269.3,9,0.040253925307899806,9,8,0,Legitimate,Low Risk
TX000754,AC00032,1020.73,2023-07-24 16:42:00,Debit,Fort Worth,D000676,166.79.195.157,M087,ATM,28,Student,87,1,1119.61,2024-11-04 08:11:00,16,Monday,11247.483333333334,9,0.9108699726042068,9,8,1,Fraud,High Risk (Flagged)
TX001034,AC00032,43.91,2023-08-17 18:31:00,Debit,Albuquerque,D000515,149.84.108.18,M073,Online,27,Student,86,1,1806.68,2024-11-04 08:12:00,18,Thursday,10669.683333333332,9,0.02429080368206762,9,8,0,Legitimate,Low Risk
TX001311,AC00032,52.23,2023-09-11 18:08:00,Credit,San Francisco,D000088,154.138.163.229,M016,Branch,28,Student,96,1,105.01,2024-11-04 08:08:00,18,Monday,10070.0,9,0.4926893689274596,9,8,0,Legitimate,Medium Risk
TX000643,AC00032,467.13,2023-09-28 17:18:00,Credit,Kansas City,D000025,162.151.179.167,M096,Branch,54,Retired,45,1,3914.84,2024-11-04 08:06:00,17,Thursday,9662.8,9,0.1192924123559696,9,8,0,Legitimate,Low Risk
TX002427,AC00032,582.17,2023-12-07 16:02:00,Debit,Tucson,D000032,147.114.91.132,M093,Branch,57,Engineer,135,1,7310.83,2024-11-04 08:08:00,16,Thursday,7984.1,9,0.07962028657668463,9,8,0,Legitimate,Low Risk
TX001161,AC00032,388.21,2023-12-19 16:39:00,Credit,Columbus,D000387,145.246.171.225,M013,Branch,53,Doctor,237,1,9724.49,2024-11-04 08:08:00,16,Tuesday,7695.483333333334,9,0.039916754837031346,9,8,0,Legitimate,Low Risk
TX000532,AC00033,40.57,2023-02-13 17:02:00,Debit,Columbus,D000380,173.252.44.183,M096,Branch,26,Student,63,1,1476.91,2024-11-04 08:06:00,17,Monday,15111.066666666668,6,0.027450927323044026,6,6,0,Legitimate,Low Risk
TX002072,AC00033,63.54,2023-05-22 18:23:00,Debit,Dallas,D000195,51.250.122.123,M045,ATM,26,Engineer,136,1,4401.78,2024-11-04 08:07:00,18,Monday,12757.733333333334,6,0.014431790823070879,6,6,0,Legitimate,Low Risk
TX002247,AC00033,46.53,2023-06-22 17:27:00,Debit,San Francisco,D000287,133.67.250.163,M082,ATM,42,Engineer,34,1,4468.12,2024-11-04 08:07:00,17,Thursday,12014.666666666666,6,0.010411445653730488,6,6,0,Legitimate,Low Risk
TX000978,AC00033,397.01,2023-08-07 17:45:00,Debit,Los Angeles,D000044,92.180.81.50,M058,ATM,22,Student,100,1,719.52,2024-11-04 08:06:00,17,Monday,10910.35,6,0.5510048298451119,6,6,0,Legitimate,Medium Risk
TX002436,AC00033,305.92,2023-12-06 16:42:00,Debit,El Paso,D000128,136.172.149.77,M057,ATM,72,Retired,88,1,1445.47,2024-11-04 08:08:00,16,Wednesday,8007.433333333333,6,0.21149418930223235,6,6,0,Legitimate,Medium Risk
TX000286,AC00033,47.42,2023-12-19 16:46:00,Debit,San Diego,D000249,41.0.10.107,M012,ATM,64,Doctor,28,1,8253.52,2024-11-04 08:08:00,16,Tuesday,7695.366666666667,6,0.005744731371418326,6,6,0,Legitimate,Low Risk
TX000348,AC00034,202.11,2023-03-30 16:09:00,Debit,Memphis,D000072,59.208.79.116,M005,ATM,27,Student,18,1,746.47,2024-11-04 08:10:00,16,Thursday,14032.016666666666,4,0.27039212276077973,4,4,0,Legitimate,Medium Risk
TX001916,AC00034,95.35,2023-07-26 16:27:00,Debit,Chicago,D000348,39.163.103.27,M032,Online,21,Student,131,1,1639.9,2024-11-04 08:07:00,16,Wednesday,11199.666666666666,4,0.05810835517094277,4,4,0,Legitimate,Low Risk
TX002061,AC00034,72.47,2023-10-17 18:02:00,Debit,Boston,D000066,89.18.54.235,M083,Online,29,Doctor,72,1,1305.56,2024-11-04 08:11:00,18,Tuesday,9206.15,4,0.055466262552045065,4,4,0,Legitimate,Low Risk
TX000675,AC00034,637.97,2023-10-23 17:17:00,Debit,New York,D000646,104.165.213.58,M066,Branch,58,Retired,90,1,7949.03,2024-11-04 08:07:00,17,Monday,9062.833333333334,4,0.08024749592139904,4,4,0,Legitimate,Low Risk
TX000176,AC00035,73.23,2023-05-19 16:52:00,Debit,Portland,D000059,155.37.19.43,M022,Branch,26,Student,14,1,787.74,2024-11-04 08:11:00,16,Friday,12831.316666666668,9,0.0928442832872683,9,8,0,Legitimate,Low Risk
TX000716,AC00035,78.92,2023-06-15 18:57:00,Credit,Jacksonville,D000118,149.84.108.18,M075,Online,59,Engineer,95,1,5624.86,2024-11-04 08:08:00,18,Thursday,12181.183333333332,9,0.014028077485042287,9,8,0,Legitimate,Low Risk
TX001840,AC00035,813.78,2023-08-07 17:42:00,Credit,Atlanta,D000627,101.90.40.193,M012,ATM,54,Doctor,55,1,14935.5,2024-11-04 08:08:00,17,Monday,10910.433333333332,9,0.054482643189502224,9,8,0,Legitimate,Low Risk
TX002267,AC00035,171.16,2023-09-28 16:33:00,Debit,New York,D000459,147.119.62.178,M058,Online,51,Retired,42,1,6126.5,2024-11-04 08:11:00,16,Thursday,9663.633333333333,9,0.027933088535291715,9,8,0,Legitimate,Low Risk
TX000300,AC00035,211.18,2023-10-16 16:09:00,Debit,Washington,D000428,64.89.183.39,M059,ATM,73,Retired,90,1,4069.17,2024-11-04 08:11:00,16,Monday,9232.033333333333,9,0.05188481070815224,9,8,0,Legitimate,Low Risk
TX000878,AC00035,53.51,2023-10-26 16:54:00,Debit,New York,D000671,136.172.149.77,M030,Online,56,Retired,165,1,5773.5,2024-11-04 08:11:00,16,Thursday,8991.283333333333,9,0.00926660316910555,9,8,0,Legitimate,Low Risk
TX000989,AC00035,471.88,2023-10-30 18:44:00,Credit,San Jose,D000317,133.67.250.163,M054,Online,34,Doctor,141,1,14833.34,2024-11-04 08:07:00,18,Monday,8893.383333333333,9,0.03180997604207535,9,8,0,Legitimate,Low Risk
TX001590,AC00035,70.88,2023-12-04 16:18:00,Credit,Omaha,D000315,169.67.220.37,M087,Branch,74,Retired,176,1,1794.65,2024-11-04 08:06:00,16,Monday,8055.8,9,0.039473171275025754,9,8,0,Legitimate,Low Risk
TX001296,AC00035,206.63,2023-12-07 16:11:00,Credit,Oklahoma City,D000239,115.30.82.168,M023,Online,59,Retired,128,1,7626.53,2024-11-04 08:10:00,16,Thursday,7983.983333333334,9,0.027090027833387743,9,8,0,Legitimate,Low Risk
TX000470,AC00036,71.95,2023-02-13 16:39:00,Credit,Omaha,D000410,162.58.247.55,M100,Online,59,Engineer,53,1,9267.32,2024-11-04 08:06:00,16,Monday,15111.45,5,0.007763003435358296,5,5,0,Legitimate,Low Risk
TX001316,AC00036,710.43,2023-03-08 17:07:00,Debit,San Diego,D000398,189.198.67.252,M007,Online,67,Retired,115,1,5625.55,2024-11-04 08:08:00,17,Wednesday,14559.016666666666,5,0.12626387395473246,5,5,0,Legitimate,Low Risk
TX002237,AC00036,58.85,2023-05-15 17:15:00,Credit,Milwaukee,D000517,221.169.49.152,M041,Online,71,Retired,115,1,1789.8,2024-11-04 08:06:00,17,Monday,12926.85,5,0.032862407862407864,5,5,0,Legitimate,Low Risk
TX001814,AC00036,26.92,2023-05-18 18:15:00,Debit,Indianapolis,D000687,49.20.211.229,M053,ATM,62,Retired,43,1,1674.94,2024-11-04 08:07:00,18,Thursday,12853.866666666667,5,0.016062627540365408,5,5,0,Legitimate,Low Risk
TX000181,AC00036,740.25,2023-07-19 17:03:00,Debit,Philadelphia,D000030,1.198.76.182,M010,Online,41,Doctor,123,1,14464.3,2024-11-04 08:08:00,17,Wednesday,11367.083333333334,5,0.05117418926672797,5,5,0,Legitimate,Low Risk
TX000766,AC00037,79.8,2023-12-22 17:17:00,Debit,Fort Worth,D000477,189.198.67.252,M070,ATM,73,Retired,76,1,6372.58,2024-11-04 08:06:00,17,Friday,7622.816666666667,2,0.012520435924551036,2,2,0,Legitimate,Low Risk
TX002139,AC00037,173.45,2023-12-25 16:25:00,Debit,Philadelphia,D000053,136.250.159.93,M066,ATM,31,Engineer,161,1,9077.62,2024-11-04 08:07:00,16,Monday,7551.7,2,0.01910532658047148,2,2,0,Legitimate,Low Risk
TX002301,AC00038,301.73,2023-06-27 16:40:00,Debit,Tucson,D000006,165.143.173.165,M044,Online,67,Doctor,163,1,990.74,2024-11-04 08:07:00,16,Tuesday,11895.45,1,0.3042430475729526,1,1,0,Legitimate,Medium Risk
TX002125,AC00039,737.46,2023-01-03 16:28:00,Credit,Albuquerque,D000443,202.194.199.70,M037,Branch,53,Doctor,75,4,634.16,2024-11-04 08:07:00,16,Tuesday,16095.65,7,1.16106177970905,7,7,1,Fraud,High Risk (Flagged)
TX000597,AC00039,138.06,2023-07-25 17:21:00,Debit,Charlotte,D000188,113.21.93.28,M099,Branch,44,Engineer,159,1,1070.47,2024-11-04 08:06:00,17,Tuesday,11222.75,7,0.12885101776064659,7,7,0,Legitimate,Low Risk
TX000496,AC00039,634.86,2023-08-10 16:28:00,Debit,Chicago,D000151,122.94.26.104,M009,ATM,27,Student,45,1,588.5,2024-11-04 08:08:00,16,Thursday,10839.666666666666,7,1.0769465648854961,7,7,0,Legitimate,Medium Risk
TX000996,AC00039,50.29,2023-09-18 16:13:00,Credit,Raleigh,D000499,171.150.178.172,M028,Online,58,Doctor,64,1,7604.9,2024-11-04 08:07:00,16,Monday,9903.9,7,0.00661197228467374,7,7,0,Legitimate,Low Risk
TX000397,AC00039,416.37,2023-10-11 16:14:00,Debit,Columbus,D000686,198.24.183.157,M015,Online,35,Engineer,67,1,7936.91,2024-11-04 08:08:00,16,Wednesday,9351.9,7,0.0524533535905547,7,7,0,Legitimate,Low Risk
TX000824,AC00039,4.15,2023-10-19 16:34:00,Credit,Omaha,D000214,166.41.54.117,M019,Branch,60,Retired,119,1,6017.36,2024-11-04 08:09:00,16,Thursday,9159.583333333334,7,0.0006895566233990656,7,7,0,Legitimate,Low Risk
TX000594,AC00039,139.57,2023-11-17 17:59:00,Debit,Fort Worth,D000222,13.30.106.126,M030,ATM,19,Student,263,3,271.78,2024-11-04 08:07:00,17,Friday,8462.133333333333,7,0.511657746169074,7,7,0,Legitimate,Medium Risk
TX002231,AC00040,228.4,2023-01-05 16:22:00,Debit,Omaha,D000315,149.46.124.220,M060,ATM,67,Doctor,116,1,9598.43,2024-11-04 08:09:00,16,Thursday,16047.783333333333,5,0.023793079380754898,5,5,0,Legitimate,Low Risk
